facility_id,drug_id,batch_no,quantity,expiry_date,last_counted_at,source
f_br_058,d_insulin,B26008,9,2027-08-24,2026-08-17,simulated
f_br_058,d_insulin,B26009,492,2027-09-22,2026-08-17,simulated
f_br_058,d_metformin,B26006,94944,2028-03-15,2026-08-17,simulated
f_br_058,d_amlodipine,B26006,51735,2027-12-13,2026-08-17,simulated
f_br_058,d_paracetamol,E26007,27127,2028-12-07,2026-08-17,simulated
f_br_059,d_al_fdc,B26008,2051,2027-01-12,2026-08-17,simulated
f_br_059,d_al_fdc,B26009,8589,2028-02-18,2026-08-17,simulated
f_br_059,d_asv,B26009,13,2027-03-10,2026-08-17,simulated
f_br_059,d_asv,E26008,148,2027-07-02,2026-08-17,simulated
f_br_059,d_ors,E26005,1426,2028-07-11,2026-08-17,simulated
f_br_059,d_amoxicillin,E26011,35905,2027-05-31,2026-08-17,simulated
f_br_059,d_salbutamol,B25002,393,2027-04-21,2026-08-17,simulated
f_br_059,d_salbutamol,B26005,965,2027-09-07,2026-08-17,simulated
f_br_059,d_rhz_fdc,B26009,103,2027-09-15,2026-08-17,simulated
f_br_059,d_oxytocin,E26005,126,2028-02-18,2026-08-17,simulated
f_br_059,d_magnesium_sulfate,B26005,403,2028-06-05,2026-08-17,simulated
f_br_059,d_iron_folic,B26006,30934,2027-10-29,2026-08-17,simulated
f_br_059,d_iron_folic,E26005,32292,2028-09-06,2026-08-17,simulated
f_br_059,d_measles_rubella,E26008,17,2026-12-10,2026-08-17,simulated
f_br_059,d_measles_rubella,B26009,65,2027-05-13,2026-08-17,simulated
f_br_059,d_insulin,B26008,30,2027-09-16,2026-08-17,simulated
f_br_059,d_metformin,B26009,10071,2028-04-05,2026-08-17,simulated
f_br_059,d_metformin,B26008,17614,2028-05-01,2026-08-17,simulated
f_br_059,d_metformin,B25006,57039,2028-05-08,2026-08-17,simulated
f_br_059,d_amlodipine,B26005,189004,2027-02-15,2026-08-17,simulated
f_br_059,d_amlodipine,B26004,138954,2027-11-03,2026-08-17,simulated
f_br_059,d_paracetamol,B26009,10712,2027-11-09,2026-08-17,simulated
f_br_059,d_paracetamol,B26008,32278,2028-02-10,2026-08-17,simulated
f_br_059,d_paracetamol,E26006,5690,2028-04-07,2026-08-17,simulated
f_br_060,d_al_fdc,B26006,2983,2027-06-13,2026-08-17,simulated
f_br_060,d_asv,B26005,37,2026-09-19,2026-08-17,simulated
f_br_060,d_asv,B26006,39,2026-12-06,2026-08-17,simulated
f_br_060,d_ors,B26007,654,2027-11-24,2026-08-17,simulated
f_br_060,d_ors,B26006,1958,2028-01-08,2026-08-17,simulated
f_br_060,d_amoxicillin,B25003,12239,2027-06-25,2026-08-17,simulated
f_br_060,d_amoxicillin,B26005,12517,2028-01-17,2026-08-17,simulated
f_br_060,d_ceftriaxone,E26010,335,2027-03-23,2026-08-17,simulated
f_br_060,d_rhz_fdc,B26003,1237,2027-08-21,2026-08-17,simulated
f_br_060,d_oxytocin,B26005,30,2027-10-20,2026-08-17,simulated
f_br_060,d_magnesium_sulfate,B26004,24,2028-01-10,2026-08-17,simulated
f_br_060,d_magnesium_sulfate,E26003,47,2028-01-14,2026-08-17,simulated
f_br_060,d_magnesium_sulfate,B26005,71,2028-08-14,2026-08-17,simulated
f_br_060,d_iron_folic,B26005,23074,2028-07-27,2026-08-17,simulated
f_br_060,d_measles_rubella,B25005,68,2026-09-01,2026-08-17,simulated
f_br_060,d_measles_rubella,B26006,48,2026-11-01,2026-08-17,simulated
f_br_060,d_measles_rubella,B26007,26,2027-03-21,2026-08-17,simulated
f_br_060,d_measles_rubella,B26008,86,2027-07-13,2026-08-17,simulated
f_br_060,d_insulin,B26008,184,2027-08-06,2026-08-17,simulated
f_br_060,d_amlodipine,E26008,10129,2028-10-12,2026-08-17,simulated
f_br_060,d_paracetamol,B26007,399,2027-04-30,2026-08-17,simulated
f_br_060,d_paracetamol,B26008,14429,2027-11-21,2026-08-17,simulated
f_br_061,d_al_fdc,B26008,3182,2026-11-10,2026-08-17,simulated
f_br_061,d_al_fdc,B26007,1239,2027-04-19,2026-08-17,simulated
f_br_061,d_al_fdc,B26009,1036,2027-08-04,2026-08-17,simulated
f_br_061,d_asv,B26008,9,2027-09-12,2026-08-17,simulated
f_br_061,d_asv,B26007,4,2027-12-09,2026-08-17,simulated
f_br_061,d_ors,B26008,313,2027-07-10,2026-08-17,simulated
f_br_061,d_ors,B26007,2335,2028-04-09,2026-08-17,simulated
f_br_061,d_ors,B26009,414,2028-05-30,2026-08-17,simulated
f_br_061,d_amoxicillin,E26009,2732,2027-08-29,2026-08-17,simulated
f_br_061,d_ceftriaxone,B25004,699,2027-05-24,2026-08-17,simulated
f_br_061,d_salbutamol,E26008,43,2027-11-29,2026-08-17,simulated
f_br_061,d_rhz_fdc,B26006,77,2027-12-05,2026-08-17,simulated
f_br_061,d_oxytocin,B26006,5,2027-04-14,2026-08-17,simulated
f_br_061,d_oxytocin,B26007,56,2027-04-20,2026-08-17,simulated
f_br_061,d_magnesium_sulfate,B25004,9,2028-01-26,2026-08-17,simulated
f_br_061,d_magnesium_sulfate,B26009,25,2028-02-19,2026-08-17,simulated
f_br_061,d_magnesium_sulfate,B26007,40,2028-08-15,2026-08-17,simulated
f_br_061,d_iron_folic,E26007,10680,2028-02-18,2026-08-17,simulated
f_br_061,d_measles_rubella,E26007,15,2027-05-13,2026-08-17,simulated
f_br_061,d_insulin,B-OPEN,183,2027-02-11,2026-08-17,simulated
f_br_061,d_insulin,B26006,171,2027-03-27,2026-08-17,simulated
f_br_061,d_insulin,B26007,90,2027-04-13,2026-08-17,simulated
f_br_061,d_insulin,B26005,124,2027-06-14,2026-08-17,simulated
f_br_061,d_metformin,E26010,4967,2028-11-10,2026-08-17,simulated
f_br_061,d_paracetamol,E26006,5019,2027-10-28,2026-08-17,simulated
f_br_062,d_al_fdc,E26007,950,2027-02-06,2026-08-17,simulated
f_br_062,d_asv,E26008,4,2027-10-02,2026-08-17,simulated
f_br_062,d_ors,B26004,2128,2028-04-01,2026-08-17,simulated
f_br_062,d_amoxicillin,B-OPEN,2902,2026-11-16,2026-08-17,simulated
f_br_062,d_amoxicillin,B25004,9878,2026-11-25,2026-08-17,simulated
f_br_062,d_amoxicillin,B26005,2342,2026-12-10,2026-08-17,simulated
f_br_062,d_amoxicillin,B26007,10352,2027-04-23,2026-08-17,simulated
f_br_062,d_amoxicillin,B26006,3104,2027-04-25,2026-08-17,simulated
f_br_062,d_ceftriaxone,E26006,98,2027-11-11,2026-08-17,simulated
f_br_062,d_salbutamol,B26004,4,2027-02-06,2026-08-17,simulated
f_br_062,d_salbutamol,B25002,150,2027-03-16,2026-08-17,simulated
f_br_062,d_salbutamol,B26005,58,2027-06-23,2026-08-17,simulated
f_br_062,d_rhz_fdc,B-OPEN,126,2026-12-28,2026-08-17,simulated
f_br_062,d_rhz_fdc,B26009,181,2027-03-25,2026-08-17,simulated
f_br_062,d_rhz_fdc,B26008,163,2027-07-13,2026-08-17,simulated
f_br_062,d_oxytocin,B26005,34,2027-11-18,2026-08-17,simulated
f_br_062,d_magnesium_sulfate,B26007,15,2027-12-30,2026-08-17,simulated
f_br_062,d_iron_folic,B26009,5274,2027-12-08,2026-08-17,simulated
f_br_062,d_measles_rubella,B26009,17,2027-06-13,2026-08-17,simulated
f_br_062,d_amlodipine,B26009,6717,2027-12-13,2026-08-17,simulated
f_br_062,d_paracetamol,B26011,4037,2027-10-06,2026-08-17,simulated
f_br_062,d_paracetamol,B26010,2100,2028-08-18,2026-08-17,simulated
f_br_063,d_al_fdc,B26007,4846,2027-03-09,2026-08-17,simulated
f_br_063,d_al_fdc,B26008,2977,2027-05-06,2026-08-17,simulated
f_br_063,d_al_fdc,B26006,411,2027-09-28,2026-08-17,simulated
f_br_063,d_asv,B26006,25,2026-12-27,2026-08-17,simulated
f_br_063,d_asv,E26005,45,2027-10-21,2026-08-17,simulated
f_br_063,d_asv,B26007,30,2028-01-05,2026-08-17,simulated
f_br_063,d_salbutamol,E26006,82,2027-07-31,2026-08-17,simulated
f_br_063,d_oxytocin,B25003,55,2026-12-23,2026-08-17,simulated
f_br_063,d_oxytocin,B26007,136,2027-06-04,2026-08-17,simulated
f_br_063,d_oxytocin,B26008,161,2027-06-05,2026-08-17,simulated
f_br_063,d_oxytocin,B26006,137,2027-06-27,2026-08-17,simulated
f_br_063,d_oxytocin,B25005,99,2027-06-29,2026-08-17,simulated
f_br_063,d_magnesium_sulfate,B26003,36,2027-05-26,2026-08-17,simulated
f_br_063,d_magnesium_sulfate,B26005,63,2028-06-26,2026-08-17,simulated
f_br_063,d_measles_rubella,E26007,19,2027-05-29,2026-08-17,simulated
f_br_063,d_insulin,B26006,71,2027-05-26,2026-08-17,simulated
f_br_063,d_insulin,B25005,541,2027-07-03,2026-08-17,simulated
f_br_063,d_metformin,B26006,24787,2028-06-22,2026-08-17,simulated
f_br_063,d_amlodipine,B26003,110066,2027-12-23,2026-08-17,simulated
f_br_063,d_amlodipine,B26004,80814,2028-11-23,2026-08-17,simulated
f_br_063,d_paracetamol,B25001,16622,2027-05-27,2026-08-17,simulated
f_br_063,d_paracetamol,B25004,18318,2028-01-23,2026-08-17,simulated
f_br_063,d_paracetamol,B26006,10180,2028-03-07,2026-08-17,simulated
f_br_063,d_paracetamol,B26005,52828,2028-05-17,2026-08-17,simulated
f_br_064,d_al_fdc,E26009,551,2027-07-06,2026-08-17,simulated
f_br_064,d_al_fdc,B26011,924,2028-02-24,2026-08-17,simulated
f_br_064,d_ors,B25005,926,2027-05-11,2026-08-17,simulated
f_br_064,d_ors,B26008,654,2027-05-22,2026-08-17,simulated
f_br_064,d_ors,B25004,7961,2028-02-20,2026-08-17,simulated
f_br_064,d_ors,B26006,3345,2028-05-08,2026-08-17,simulated
f_br_064,d_ors,B26009,323,2028-05-15,2026-08-17,simulated
f_br_064,d_ors,B26007,1697,2028-08-20,2026-08-17,simulated
f_br_064,d_amoxicillin,E26007,10905,2027-10-08,2026-08-17,simulated
f_br_064,d_ceftriaxone,E26011,97,2027-05-03,2026-08-17,simulated
f_br_064,d_ceftriaxone,B26012,150,2027-07-26,2026-08-17,simulated
f_br_064,d_oxytocin,B26004,83,2026-11-05,2026-08-17,simulated
f_br_064,d_oxytocin,B26005,136,2027-02-18,2026-08-17,simulated
f_br_064,d_oxytocin,B25003,64,2027-04-05,2026-08-17,simulated
f_br_064,d_magnesium_sulfate,B26006,11,2027-01-24,2026-08-17,simulated
f_br_064,d_magnesium_sulfate,B25003,2,2028-01-06,2026-08-17,simulated
f_br_064,d_iron_folic,E26004,9683,2027-08-17,2026-08-17,simulated
f_br_064,d_measles_rubella,E26005,18,2026-11-03,2026-08-17,simulated
f_br_064,d_measles_rubella,B26006,9,2027-05-04,2026-08-17,simulated
f_br_064,d_insulin,E26005,4,2027-10-23,2026-08-17,simulated
f_br_064,d_metformin,B26006,25338,2028-08-21,2026-08-17,simulated
f_br_064,d_amlodipine,B26006,33643,2028-06-02,2026-08-17,simulated
f_br_064,d_paracetamol,E26005,2873,2027-07-22,2026-08-17,simulated
f_br_064,d_paracetamol,B26006,11245,2028-03-02,2026-08-17,simulated
f_br_065,d_al_fdc,B26006,6338,2027-08-17,2026-08-17,simulated
f_br_065,d_al_fdc,B26007,4988,2027-11-13,2026-08-17,simulated
f_br_065,d_asv,B26007,57,2026-11-06,2026-08-17,simulated
f_br_065,d_asv,B26008,29,2027-02-26,2026-08-17,simulated
f_br_065,d_asv,B26006,111,2027-05-27,2026-08-17,simulated
f_br_065,d_asv,B25005,56,2027-08-03,2026-08-17,simulated
f_br_065,d_ors,B26007,1894,2027-04-29,2026-08-17,simulated
f_br_065,d_ors,B26008,1090,2028-01-25,2026-08-17,simulated
f_br_065,d_ceftriaxone,E26008,688,2027-06-01,2026-08-17,simulated
f_br_065,d_salbutamol,B26009,127,2027-12-20,2026-08-17,simulated
f_br_065,d_rhz_fdc,B26006,436,2027-09-17,2026-08-17,simulated
f_br_065,d_oxytocin,B26009,89,2027-07-25,2026-08-17,simulated
f_br_065,d_iron_folic,E26009,21128,2028-10-21,2026-08-17,simulated
f_br_065,d_measles_rubella,B25003,46,2027-01-19,2026-08-17,simulated
f_br_065,d_measles_rubella,B26005,82,2027-02-12,2026-08-17,simulated
f_br_065,d_metformin,B26010,1047,2027-02-11,2026-08-17,simulated
f_br_065,d_amlodipine,B26004,21843,2027-03-30,2026-08-17,simulated
f_br_065,d_amlodipine,B25003,27576,2027-05-02,2026-08-17,simulated
f_br_065,d_amlodipine,B-OPEN,23048,2027-08-08,2026-08-17,simulated
f_br_065,d_paracetamol,B26007,8418,2026-12-26,2026-08-17,simulated
f_br_066,d_al_fdc,B26007,3232,2027-01-28,2026-08-17,simulated
f_br_066,d_al_fdc,E26006,69,2027-03-16,2026-08-17,simulated
f_br_066,d_asv,B26008,66,2027-05-15,2026-08-17,simulated
f_br_066,d_ors,B26003,1083,2027-01-19,2026-08-17,simulated
f_br_066,d_ors,B26004,4648,2027-09-17,2026-08-17,simulated
f_br_066,d_ors,B25002,3745,2027-10-20,2026-08-17,simulated
f_br_066,d_amoxicillin,B26004,34774,2027-09-02,2026-08-17,simulated
f_br_066,d_amoxicillin,B26005,47784,2028-02-15,2026-08-17,simulated
f_br_066,d_ceftriaxone,E26009,117,2027-12-02,2026-08-17,simulated
f_br_066,d_salbutamol,E26008,66,2028-01-03,2026-08-17,simulated
f_br_066,d_rhz_fdc,B26012,301,2028-01-05,2026-08-17,simulated
f_br_066,d_oxytocin,B26004,123,2027-11-15,2026-08-17,simulated
f_br_066,d_magnesium_sulfate,B26009,2,2028-07-17,2026-08-17,simulated
f_br_066,d_magnesium_sulfate,E26008,40,2028-08-03,2026-08-17,simulated
f_br_066,d_iron_folic,E26003,1117,2028-01-24,2026-08-17,simulated
f_br_066,d_measles_rubella,B26005,18,2026-08-21,2026-08-17,simulated
f_br_066,d_measles_rubella,B26008,32,2026-12-12,2026-08-17,simulated
f_br_066,d_measles_rubella,B26007,100,2027-05-02,2026-08-17,simulated
f_br_066,d_measles_rubella,B26006,25,2027-05-05,2026-08-17,simulated
f_br_066,d_metformin,E26005,5876,2028-01-16,2026-08-17,simulated
f_br_066,d_amlodipine,B26006,5555,2027-05-31,2026-08-17,simulated
f_br_066,d_paracetamol,B26005,17900,2027-02-10,2026-08-17,simulated
f_br_066,d_paracetamol,B26004,7131,2028-02-02,2026-08-17,simulated
f_za_068,d_al_fdc,E26007,39707,2027-03-30,2026-08-17,simulated
f_za_068,d_al_fdc,B26008,7703,2027-06-11,2026-08-17,simulated
f_za_068,d_asv,E26010,175,2027-05-01,2026-08-17,simulated
f_za_068,d_asv,B26011,2,2027-08-21,2026-08-17,simulated
f_za_068,d_amoxicillin,E26012,107075,2028-02-26,2026-08-17,simulated
f_za_068,d_ceftriaxone,B25003,12174,2027-05-17,2026-08-17,simulated
f_za_068,d_ceftriaxone,E25002,6784,2027-06-09,2026-08-17,simulated
f_za_068,d_salbutamol,B26004,1601,2027-08-08,2026-08-17,simulated
f_za_068,d_salbutamol,B26006,3855,2028-01-29,2026-08-17,simulated
f_za_068,d_oxytocin,B26005,2131,2027-05-18,2026-08-17,simulated
f_za_068,d_oxytocin,B25003,2655,2027-07-28,2026-08-17,simulated
f_za_068,d_magnesium_sulfate,B26008,781,2028-06-02,2026-08-17,simulated
f_za_068,d_magnesium_sulfate,B26007,1541,2028-06-22,2026-08-17,simulated
f_za_068,d_iron_folic,B26008,397312,2027-12-29,2026-08-17,simulated
f_za_068,d_iron_folic,B26006,577103,2028-04-24,2026-08-17,simulated
f_za_068,d_measles_rubella,E26007,436,2027-06-03,2026-08-17,simulated
f_za_068,d_insulin,B26005,935,2027-02-19,2026-08-17,simulated
f_za_068,d_metformin,B26006,128008,2027-06-02,2026-08-17,simulated
f_za_068,d_amlodipine,B26009,64678,2027-08-07,2026-08-17,simulated
f_za_068,d_amlodipine,E26008,363769,2027-08-11,2026-08-17,simulated
f_za_068,d_paracetamol,B26007,207096,2027-12-31,2026-08-17,simulated
f_za_068,d_paracetamol,E26006,21467,2028-08-29,2026-08-17,simulated
f_za_069,d_al_fdc,B26006,359,2027-01-29,2026-08-17,simulated
f_za_069,d_al_fdc,B26007,14638,2027-08-02,2026-08-17,simulated
f_za_069,d_asv,E26007,6,2027-07-05,2026-08-17,simulated
f_za_069,d_asv,B26008,13,2027-10-18,2026-08-17,simulated
f_za_069,d_ors,B26007,2206,2028-03-20,2026-08-17,simulated
f_za_069,d_ors,E26006,4405,2028-06-20,2026-08-17,simulated
f_za_069,d_amoxicillin,E26007,42790,2028-01-29,2026-08-17,simulated
f_za_069,d_ceftriaxone,E26009,260,2027-05-10,2026-08-17,simulated
f_za_069,d_salbutamol,B26005,1032,2028-01-07,2026-08-17,simulated
f_za_069,d_rhz_fdc,E26011,950,2027-09-04,2026-08-17,simulated
f_za_069,d_oxytocin,B26004,391,2027-01-03,2026-08-17,simulated
f_za_069,d_oxytocin,B-OPEN,1147,2027-01-29,2026-08-17,simulated
f_za_069,d_oxytocin,B26006,593,2027-09-24,2026-08-17,simulated
f_za_069,d_oxytocin,B26005,531,2027-11-02,2026-08-17,simulated
f_za_069,d_magnesium_sulfate,B26009,115,2028-10-05,2026-08-17,simulated
f_za_069,d_iron_folic,B26008,2444,2027-04-22,2026-08-17,simulated
f_za_069,d_iron_folic,E26007,581,2027-05-09,2026-08-17,simulated
f_za_069,d_measles_rubella,B25003,22,2026-10-05,2026-08-17,simulated
f_za_069,d_measles_rubella,B26004,116,2026-11-30,2026-08-17,simulated
f_za_069,d_insulin,B26007,453,2027-12-08,2026-08-17,simulated
f_za_069,d_insulin,B26008,226,2028-02-23,2026-08-17,simulated
f_za_069,d_metformin,B25001,30683,2027-04-20,2026-08-17,simulated
f_za_069,d_metformin,B26006,49227,2027-05-17,2026-08-17,simulated
f_za_069,d_metformin,B25002,71895,2027-05-23,2026-08-17,simulated
f_za_069,d_metformin,B26005,132715,2027-07-26,2026-08-17,simulated
f_za_069,d_amlodipine,E26010,72147,2028-06-24,2026-08-17,simulated
f_za_069,d_paracetamol,B26008,9511,2028-02-10,2026-08-17,simulated
f_za_069,d_paracetamol,B26007,53254,2028-08-14,2026-08-17,simulated
f_za_070,d_al_fdc,B26007,960,2026-10-24,2026-08-17,simulated
f_za_070,d_al_fdc,E26006,3611,2027-04-23,2026-08-17,simulated
f_za_070,d_asv,B26010,6,2027-05-09,2026-08-17,simulated
f_za_070,d_asv,B26009,80,2027-12-09,2026-08-17,simulated
f_za_070,d_ors,B26007,1777,2027-01-01,2026-08-17,simulated
f_za_070,d_ors,B26006,13909,2027-10-19,2026-08-17,simulated
f_za_070,d_ors,B26008,1840,2027-10-28,2026-08-17,simulated
f_za_070,d_amoxicillin,B26008,5770,2027-07-01,2026-08-17,simulated
f_za_070,d_amoxicillin,E26007,25666,2027-08-28,2026-08-17,simulated
f_za_070,d_ceftriaxone,E26008,1003,2027-08-12,2026-08-17,simulated
f_za_070,d_ceftriaxone,B26009,3091,2028-01-20,2026-08-17,simulated
f_za_070,d_rhz_fdc,B26006,10031,2027-05-24,2026-08-17,simulated
f_za_070,d_rhz_fdc,B26005,14643,2027-07-30,2026-08-17,simulated
f_za_070,d_oxytocin,B26009,533,2027-08-07,2026-08-17,simulated
f_za_070,d_magnesium_sulfate,E26008,54,2028-02-12,2026-08-17,simulated
f_za_070,d_iron_folic,B25002,14768,2027-05-19,2026-08-17,simulated
f_za_070,d_iron_folic,B26006,85967,2028-08-30,2026-08-17,simulated
f_za_070,d_measles_rubella,E26006,52,2027-01-20,2026-08-17,simulated
f_za_070,d_insulin,B26005,151,2027-03-24,2026-08-17,simulated
f_za_070,d_insulin,B26006,992,2028-03-15,2026-08-17,simulated
f_za_070,d_metformin,B25002,68291,2027-08-29,2026-08-17,simulated
f_za_070,d_metformin,B26006,114914,2027-12-22,2026-08-17,simulated
f_za_070,d_amlodipine,E26009,70290,2028-07-07,2026-08-17,simulated
f_za_070,d_paracetamol,B26007,70248,2027-04-19,2026-08-17,simulated
f_za_070,d_paracetamol,E26006,32010,2027-09-15,2026-08-17,simulated
f_za_071,d_al_fdc,B26009,2020,2027-01-02,2026-08-17,simulated
f_za_071,d_al_fdc,E26008,1481,2027-07-26,2026-08-17,simulated
f_za_071,d_asv,B26006,11,2027-07-12,2026-08-17,simulated
f_za_071,d_ors,B26009,734,2028-03-30,2026-08-17,simulated
f_za_071,d_ors,B26008,252,2028-04-08,2026-08-17,simulated
f_za_071,d_ors,B26011,425,2028-11-24,2026-08-17,simulated
f_za_071,d_amoxicillin,E26008,3601,2027-11-18,2026-08-17,simulated
f_za_071,d_ceftriaxone,B26008,60,2027-02-11,2026-08-17,simulated
f_za_071,d_ceftriaxone,E26007,149,2027-09-21,2026-08-17,simulated
f_za_071,d_rhz_fdc,B26008,1566,2027-11-19,2026-08-17,simulated
f_za_071,d_oxytocin,B25003,147,2026-10-28,2026-08-17,simulated
f_za_071,d_oxytocin,B26005,112,2027-06-12,2026-08-17,simulated
f_za_071,d_oxytocin,B26004,150,2027-07-06,2026-08-17,simulated
f_za_071,d_oxytocin,B26006,121,2027-08-02,2026-08-17,simulated
f_za_071,d_magnesium_sulfate,B26006,21,2027-04-11,2026-08-17,simulated
f_za_071,d_iron_folic,E26008,12765,2028-11-18,2026-08-17,simulated
f_za_071,d_measles_rubella,B26007,49,2026-12-09,2026-08-17,simulated
f_za_071,d_insulin,B26007,62,2027-10-30,2026-08-17,simulated
f_za_071,d_metformin,B26008,3302,2027-12-25,2026-08-17,simulated
f_za_071,d_amlodipine,B26009,17275,2027-11-19,2026-08-17,simulated
f_za_071,d_paracetamol,B26007,12286,2028-03-28,2026-08-17,simulated
f_za_071,d_paracetamol,B25005,8413,2028-06-05,2026-08-17,simulated
f_za_072,d_al_fdc,E26007,1962,2027-02-28,2026-08-17,simulated
f_za_072,d_asv,B26007,27,2027-03-03,2026-08-17,simulated
f_za_072,d_asv,B26006,11,2027-03-13,2026-08-17,simulated
f_za_072,d_asv,E26005,5,2027-10-04,2026-08-17,simulated
f_za_072,d_ors,E25004,231,2027-08-28,2026-08-17,simulated
f_za_072,d_ors,B26007,1269,2027-12-19,2026-08-17,simulated
f_za_072,d_ors,B26006,2170,2028-04-17,2026-08-17,simulated
f_za_072,d_amoxicillin,B26006,2355,2027-04-23,2026-08-17,simulated
f_za_072,d_amoxicillin,B26005,4262,2027-08-27,2026-08-17,simulated
f_za_072,d_amoxicillin,B26008,21059,2027-11-09,2026-08-17,simulated
f_za_072,d_ceftriaxone,B26007,306,2027-12-09,2026-08-17,simulated
f_za_072,d_salbutamol,B26008,18,2027-07-18,2026-08-17,simulated
f_za_072,d_salbutamol,E26007,120,2027-08-02,2026-08-17,simulated
f_za_072,d_rhz_fdc,E26005,1009,2027-11-11,2026-08-17,simulated
f_za_072,d_oxytocin,B26005,77,2026-12-12,2026-08-17,simulated
f_za_072,d_oxytocin,B26004,188,2027-01-15,2026-08-17,simulated
f_za_072,d_oxytocin,B26006,233,2027-11-23,2026-08-17,simulated
f_za_072,d_magnesium_sulfate,B26005,37,2028-06-19,2026-08-17,simulated
f_za_072,d_measles_rubella,B26007,50,2026-11-11,2026-08-17,simulated
f_za_072,d_measles_rubella,B25005,38,2026-12-13,2026-08-17,simulated
f_za_072,d_insulin,B26005,104,2027-08-28,2026-08-17,simulated
f_za_072,d_insulin,B26004,143,2027-11-02,2026-08-17,simulated
f_za_072,d_metformin,B26007,9277,2027-08-29,2026-08-17,simulated
f_za_072,d_metformin,B26008,40992,2027-09-05,2026-08-17,simulated
f_za_072,d_metformin,B25004,25759,2027-09-24,2026-08-17,simulated
f_za_072,d_paracetamol,B26011,5344,2027-05-28,2026-08-17,simulated
f_za_072,d_paracetamol,E26010,854,2027-08-28,2026-08-17,simulated
f_za_073,d_al_fdc,B26010,2279,2027-03-18,2026-08-17,simulated
f_za_073,d_al_fdc,B26009,547,2027-09-28,2026-08-17,simulated
f_za_073,d_ors,B26006,835,2027-02-11,2026-08-17,simulated
f_za_073,d_ors,B26007,720,2027-07-21,2026-08-17,simulated
f_za_073,d_ors,B26005,1614,2027-09-02,2026-08-17,simulated
f_za_073,d_ors,B26008,467,2028-05-25,2026-08-17,simulated
f_za_073,d_amoxicillin,B26006,12002,2027-02-08,2026-08-17,simulated
f_za_073,d_amoxicillin,B26004,3898,2027-05-04,2026-08-17,simulated
f_za_073,d_ceftriaxone,B26008,402,2027-01-20,2026-08-17,simulated
f_za_073,d_ceftriaxone,B26007,171,2027-07-08,2026-08-17,simulated
f_za_073,d_ceftriaxone,B26005,140,2027-09-04,2026-08-17,simulated
f_za_073,d_salbutamol,E26010,70,2027-12-31,2026-08-17,simulated
f_za_073,d_rhz_fdc,B26007,1884,2027-03-15,2026-08-17,simulated
f_za_073,d_oxytocin,B26004,3,2026-11-17,2026-08-17,simulated
f_za_073,d_oxytocin,B26003,12,2027-02-12,2026-08-17,simulated
f_za_073,d_oxytocin,B25002,125,2027-05-08,2026-08-17,simulated
f_za_073,d_magnesium_sulfate,B26004,21,2027-11-26,2026-08-17,simulated
f_za_073,d_magnesium_sulfate,B-OPEN,97,2028-01-25,2026-08-17,simulated
f_za_073,d_magnesium_sulfate,B26005,75,2028-11-23,2026-08-17,simulated
f_za_073,d_iron_folic,B26005,22460,2027-06-22,2026-08-17,simulated
f_za_073,d_iron_folic,B26004,2997,2027-09-22,2026-08-17,simulated
f_za_073,d_iron_folic,B25003,5632,2027-10-18,2026-08-17,simulated
f_za_073,d_measles_rubella,E26006,5,2027-06-15,2026-08-17,simulated
f_za_073,d_measles_rubella,B26007,49,2027-07-07,2026-08-17,simulated
f_za_073,d_insulin,B25004,37,2027-03-15,2026-08-17,simulated
f_za_073,d_insulin,B25003,148,2027-03-19,2026-08-17,simulated
f_za_073,d_insulin,B26006,177,2027-05-29,2026-08-17,simulated
f_za_073,d_insulin,B26005,100,2027-10-04,2026-08-17,simulated
f_za_073,d_metformin,B26009,7054,2028-06-26,2026-08-17,simulated
f_za_073,d_metformin,B26008,11677,2028-07-11,2026-08-17,simulated
f_za_073,d_amlodipine,B26008,119,2028-03-22,2026-08-17,simulated
f_za_073,d_paracetamol,B26005,7622,2027-04-08,2026-08-17,simulated
f_za_073,d_paracetamol,B26004,8357,2027-05-07,2026-08-17,simulated
f_za_074,d_al_fdc,E26009,1137,2027-04-23,2026-08-17,simulated
f_za_074,d_al_fdc,B26010,685,2028-02-17,2026-08-17,simulated
f_za_074,d_asv,B26011,4,2027-07-16,2026-08-17,simulated
f_za_074,d_ors,B26007,600,2027-04-05,2026-08-17,simulated
f_za_074,d_ors,B26006,346,2028-06-21,2026-08-17,simulated
f_za_074,d_amoxicillin,B26008,13823,2027-05-10,2026-08-17,simulated
f_za_074,d_amoxicillin,E26007,2964,2027-05-17,2026-08-17,simulated
f_za_074,d_salbutamol,B25003,218,2027-06-04,2026-08-17,simulated
f_za_074,d_rhz_fdc,B26007,1679,2027-03-07,2026-08-17,simulated
f_za_074,d_oxytocin,E26006,41,2027-08-10,2026-08-17,simulated
f_za_074,d_magnesium_sulfate,B26006,20,2027-07-06,2026-08-17,simulated
f_za_074,d_iron_folic,E26009,13704,2028-06-15,2026-08-17,simulated
f_za_074,d_measles_rubella,B26005,15,2027-01-15,2026-08-17,simulated
f_za_074,d_measles_rubella,B26006,45,2027-08-13,2026-08-17,simulated
f_za_074,d_insulin,B26004,40,2027-02-05,2026-08-17,simulated
f_za_074,d_insulin,B26005,75,2027-08-07,2026-08-17,simulated
f_za_074,d_metformin,B26004,15263,2028-03-25,2026-08-17,simulated
f_za_074,d_metformin,B26003,25505,2028-07-09,2026-08-17,simulated
